event_id;match_id;event_type_id;minute;second;team_id;player_id;related_player_id;value;notes;external_id;event_type_code;event_type_name;player_first_name;player_last_name;related_player_first_name;related_player_last_name;event_team_name;relation_to_selected_team
11948;96;3;67;0;1;;;yellow;67’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;DJK Pluwig-Gusterath;opponent
11949;96;7;69;0;3;176;171;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Jason;Pütz;Patrick;Mertes;FSG Ehrang-Pfalzel;own
11950;96;6;69;0;3;171;176;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Patrick;Mertes;Jason;Pütz;FSG Ehrang-Pfalzel;own
11951;96;3;71;0;1;;;yellow;71’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;DJK Pluwig-Gusterath;opponent
11952;96;1;77;0;1;317;;goal;;;GOAL;Tor;Saimir;Zemblaku;;;DJK Pluwig-Gusterath;opponent
11953;96;7;79;0;3;161;158;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Sascha;Kraus;Felix;Mertes;FSG Ehrang-Pfalzel;own
11954;96;6;79;0;3;158;161;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Felix;Mertes;Sascha;Kraus;FSG Ehrang-Pfalzel;own
11955;96;1;80;0;1;479;;goal;;;GOAL;Tor;Yannik;Carl;;;DJK Pluwig-Gusterath;opponent
11956;96;7;81;0;3;263;265;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Janik;Lerch;Thorsten;Lauterbach;FSG Ehrang-Pfalzel;own
11957;96;6;81;0;3;265;263;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Thorsten;Lauterbach;Janik;Lerch;FSG Ehrang-Pfalzel;own
11958;96;3;82;0;3;;;yellow;Gelb-Rote Karte 82’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
11959;96;1;84;0;3;158;;goal;;;GOAL;Tor;Felix;Mertes;;;FSG Ehrang-Pfalzel;own
11960;96;3;85;0;3;;;yellow;Gelbe Karte 85’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
11961;96;3;90;0;3;;;yellow;Gelbe Karte 90 ’ +2;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
11962;96;8;90;0;1;147;;penalty_goal;;;PENALTY_GOAL;Elfmetertor;Jan;Becker;;;DJK Pluwig-Gusterath;opponent
11963;96;1;90;0;1;317;;goal;;;GOAL;Tor;Saimir;Zemblaku;;;DJK Pluwig-Gusterath;opponent
2149;101;3;14;0;12;;;yellow;Gelbe Karte 14’;;YELLOW_CARD;Gelbe Karte;;;;;TuS Mosella Schweich II;opponent
2150;101;1;16;0;3;161;;goal;;;GOAL;Tor;Sascha;Kraus;;;FSG Ehrang-Pfalzel;own
2151;101;1;18;0;12;321;;goal;;;GOAL;Tor;Kenneth;Harrow;;;TuS Mosella Schweich II;opponent
2152;101;7;21;0;12;193;184;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Lennart;Wirz;Tobias;Marmann;TuS Mosella Schweich II;opponent
2153;101;6;21;0;12;184;193;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Tobias;Marmann;Lennart;Wirz;TuS Mosella Schweich II;opponent
2154;101;1;27;0;12;321;;goal;;;GOAL;Tor;Kenneth;Harrow;;;TuS Mosella Schweich II;opponent
2155;101;1;34;0;3;162;;goal;;;GOAL;Tor;Sem Luca;Schneider;;;FSG Ehrang-Pfalzel;own
2156;101;1;41;0;12;188;;goal;;;GOAL;Tor;Matthias;Bjelanovic;;;TuS Mosella Schweich II;opponent
2157;101;8;53;0;12;321;;penalty_goal;;;PENALTY_GOAL;Elfmetertor;Kenneth;Harrow;;;TuS Mosella Schweich II;opponent
2158;101;3;54;0;12;;;yellow;Gelbe Karte 54’;;YELLOW_CARD;Gelbe Karte;;;;;TuS Mosella Schweich II;opponent
2159;101;3;56;0;12;;;yellow;Gelbe Karte 56’;;YELLOW_CARD;Gelbe Karte;;;;;TuS Mosella Schweich II;opponent
2160;101;7;61;0;3;164;158;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Oliver;Mertes;Felix;Mertes;FSG Ehrang-Pfalzel;own
2161;101;6;61;0;3;158;164;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Felix;Mertes;Oliver;Mertes;FSG Ehrang-Pfalzel;own
2162;101;7;61;0;3;170;265;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Julien;Masselot;Thorsten;Lauterbach;FSG Ehrang-Pfalzel;own
2163;101;6;61;0;3;265;170;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Thorsten;Lauterbach;Julien;Masselot;FSG Ehrang-Pfalzel;own
2164;101;3;61;0;12;;;yellow;Gelb-Rote Karte 61’;;YELLOW_CARD;Gelbe Karte;;;;;TuS Mosella Schweich II;opponent
2165;101;7;63;0;3;165;439;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Yunus Emre;Altintas;Leonel Nelson;Nana Yomba;FSG Ehrang-Pfalzel;own
2166;101;6;63;0;3;439;165;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Leonel Nelson;Nana Yomba;Yunus Emre;Altintas;FSG Ehrang-Pfalzel;own
2167;101;3;64;0;12;;;yellow;Gelbe Karte 64’;;YELLOW_CARD;Gelbe Karte;;;;;TuS Mosella Schweich II;opponent
2168;101;7;68;0;12;379;339;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Leon;Roos;Björn;Kraus;TuS Mosella Schweich II;opponent
2169;101;6;68;0;12;339;379;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Björn;Kraus;Leon;Roos;TuS Mosella Schweich II;opponent
2170;101;3;72;0;3;;;yellow;72’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2171;101;3;73;0;12;;;yellow;Gelbe Karte 73’;;YELLOW_CARD;Gelbe Karte;;;;;TuS Mosella Schweich II;opponent
2172;101;7;90;0;12;184;420;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Tobias;Marmann;Nick;Stevens;TuS Mosella Schweich II;opponent
2173;101;6;90;0;12;420;184;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Nick;Stevens;Tobias;Marmann;TuS Mosella Schweich II;opponent
2174;101;1;90;0;12;321;;goal;;;GOAL;Tor;Kenneth;Harrow;;;TuS Mosella Schweich II;opponent
2374;112;3;8;0;3;;;yellow;Gelbe Karte 8’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2375;112;3;31;0;3;;;yellow;Gelbe Karte 31’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2376;112;7;33;0;3;162;171;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Sem Luca;Schneider;Patrick;Mertes;FSG Ehrang-Pfalzel;own
2377;112;6;33;0;3;171;162;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Patrick;Mertes;Sem Luca;Schneider;FSG Ehrang-Pfalzel;own
2378;112;3;37;0;7;;;yellow;37’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;SG Niederkell Waldweiler;opponent
2379;112;3;45;0;7;;;yellow;45’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;SG Niederkell Waldweiler;opponent
2380;112;7;49;0;3;170;160;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Julien;Masselot;Rene;Schwarz;FSG Ehrang-Pfalzel;own
2381;112;6;49;0;3;160;170;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Rene;Schwarz;Julien;Masselot;FSG Ehrang-Pfalzel;own
2382;112;1;55;0;3;263;;goal;;;GOAL;Tor;Janik;Lerch;;;FSG Ehrang-Pfalzel;own
2383;112;1;65;0;3;168;;goal;;;GOAL;Tor;Andreas;Huwer;;;FSG Ehrang-Pfalzel;own
2384;112;7;66;0;3;176;164;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Jason;Pütz;Oliver;Mertes;FSG Ehrang-Pfalzel;own
2385;112;6;66;0;3;164;176;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Oliver;Mertes;Jason;Pütz;FSG Ehrang-Pfalzel;own
2386;112;3;76;0;3;;;yellow;Gelbe Karte 76’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2387;112;3;78;0;3;;;yellow;Gelbe Karte 78’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2388;112;7;89;0;3;168;324;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Andreas;Huwer;Elia;Monzel;FSG Ehrang-Pfalzel;own
2389;112;6;89;0;3;324;168;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Elia;Monzel;Andreas;Huwer;FSG Ehrang-Pfalzel;own
2390;112;1;90;0;7;215;;goal;;;GOAL;Tor;Jakob;Reichert;;;SG Niederkell Waldweiler;opponent
2421;115;7;28;0;3;176;433;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Jason;Pütz;Mohamed;Khalife;FSG Ehrang-Pfalzel;own
2422;115;6;28;0;3;433;176;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Mohamed;Khalife;Jason;Pütz;FSG Ehrang-Pfalzel;own
2423;115;7;46;0;3;169;172;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Malte;Werdermann;Nikolai;Smirnov;FSG Ehrang-Pfalzel;own
2424;115;6;46;0;3;172;169;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Nikolai;Smirnov;Malte;Werdermann;FSG Ehrang-Pfalzel;own
2425;115;3;53;0;3;;;yellow;53’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2426;115;3;54;0;14;;;yellow;Gelbe Karte 54’;;YELLOW_CARD;Gelbe Karte;;;;;VfL Trier;opponent
2427;115;7;60;0;3;170;264;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Julien;Masselot;Finn;Konrad;FSG Ehrang-Pfalzel;own
2428;115;6;60;0;3;264;170;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Finn;Konrad;Julien;Masselot;FSG Ehrang-Pfalzel;own
2429;115;7;60;0;14;199;200;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Elias;Blasius;Jon Benedikt;Rollo;VfL Trier;opponent
2430;115;6;60;0;14;200;199;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Jon Benedikt;Rollo;Elias;Blasius;VfL Trier;opponent
2431;115;7;71;0;3;162;511;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Sem Luca;Schneider;Samuel;Bayerath;FSG Ehrang-Pfalzel;own
2432;115;6;71;0;3;511;162;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Samuel;Bayerath;Sem Luca;Schneider;FSG Ehrang-Pfalzel;own
2433;115;3;72;0;14;;;yellow;Gelbe Karte 72’;;YELLOW_CARD;Gelbe Karte;;;;;VfL Trier;opponent
2434;115;7;73;0;14;260;300;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Aniel;Oliveira;Patrick;Hardge;VfL Trier;opponent
2435;115;6;73;0;14;300;260;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Patrick;Hardge;Aniel;Oliveira;VfL Trier;opponent
2436;115;7;78;0;14;197;257;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Simon;Beiser;Jhoan Alexis;Jimenez Cardona;VfL Trier;opponent
2437;115;6;78;0;14;257;197;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Jhoan Alexis;Jimenez Cardona;Simon;Beiser;VfL Trier;opponent
2438;115;3;80;0;3;;;yellow;80’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2439;115;7;83;0;3;161;406;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Sascha;Kraus;David;Reitz;FSG Ehrang-Pfalzel;own
2440;115;6;83;0;3;406;161;substitution_in;;;SUBSTITUTION_IN;Einwechslung;David;Reitz;Sascha;Kraus;FSG Ehrang-Pfalzel;own
2441;115;3;90;0;14;;;yellow;Gelbe Karte 90’;;YELLOW_CARD;Gelbe Karte;;;;;VfL Trier;opponent
2535;120;7;0;0;3;162;169;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Sem Luca;Schneider;Malte;Werdermann;FSG Ehrang-Pfalzel;own
2536;120;6;0;0;3;169;162;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Malte;Werdermann;Sem Luca;Schneider;FSG Ehrang-Pfalzel;own
2537;120;1;6;0;3;168;;goal;;;GOAL;Tor;Andreas;Huwer;;;FSG Ehrang-Pfalzel;own
2538;120;1;8;0;3;166;;goal;;;GOAL;Tor;Florian;Mertes;;;FSG Ehrang-Pfalzel;own
2539;120;3;22;0;3;;;yellow;Gelbe Karte 22’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2540;120;1;26;0;3;433;;goal;;;GOAL;Tor;Mohamed;Khalife;;;FSG Ehrang-Pfalzel;own
2541;120;7;28;0;5;240;518;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Valentin;Cramer;Maximilian;Klasen;SG Kanzem;opponent
2542;120;6;28;0;5;518;240;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Maximilian;Klasen;Valentin;Cramer;SG Kanzem;opponent
2543;120;1;34;0;3;263;;goal;;;GOAL;Tor;Janik;Lerch;;;FSG Ehrang-Pfalzel;own
2544;120;7;38;0;3;171;406;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Patrick;Mertes;David;Reitz;FSG Ehrang-Pfalzel;own
2545;120;6;38;0;3;406;171;substitution_in;;;SUBSTITUTION_IN;Einwechslung;David;Reitz;Patrick;Mertes;FSG Ehrang-Pfalzel;own
2546;120;7;40;0;5;243;252;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Jan;Regitz;Martin;Müller;SG Kanzem;opponent
2547;120;6;40;0;5;252;243;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Martin;Müller;Jan;Regitz;SG Kanzem;opponent
2548;120;3;43;0;3;;;yellow;Gelbe Karte 43’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2549;120;3;44;0;3;;;yellow;Gelbe Karte 44’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2550;120;7;45;0;5;490;247;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Nick;Klasen;Robin;Schreiner;SG Kanzem;opponent
2551;120;6;45;0;5;247;490;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Robin;Schreiner;Nick;Klasen;SG Kanzem;opponent
2552;120;7;49;0;3;263;176;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Janik;Lerch;Jason;Pütz;FSG Ehrang-Pfalzel;own
2553;120;6;49;0;3;176;263;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Jason;Pütz;Janik;Lerch;FSG Ehrang-Pfalzel;own
2554;120;7;56;0;3;433;160;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Mohamed;Khalife;Rene;Schwarz;FSG Ehrang-Pfalzel;own
2555;120;6;56;0;3;160;433;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Rene;Schwarz;Mohamed;Khalife;FSG Ehrang-Pfalzel;own
2556;120;1;56;0;3;167;;goal;;;GOAL;Tor;Rene;Jahn;;;FSG Ehrang-Pfalzel;own
2557;120;1;58;0;3;160;;goal;;;GOAL;Tor;Rene;Schwarz;;;FSG Ehrang-Pfalzel;own
2558;120;1;68;0;3;168;;goal;;;GOAL;Tor;Andreas;Huwer;;;FSG Ehrang-Pfalzel;own
2559;120;7;69;0;3;172;170;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Nikolai;Smirnov;Julien;Masselot;FSG Ehrang-Pfalzel;own
2560;120;6;69;0;3;170;172;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Julien;Masselot;Nikolai;Smirnov;FSG Ehrang-Pfalzel;own
2561;120;7;69;0;5;230;232;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Carsten;Vogel;Ricky;Welter;SG Kanzem;opponent
2562;120;6;69;0;5;232;230;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Ricky;Welter;Carsten;Vogel;SG Kanzem;opponent
2563;120;1;86;0;3;162;;goal;;;GOAL;Tor;Sem Luca;Schneider;;;FSG Ehrang-Pfalzel;own
2740;130;7;11;0;6;132;134;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Carsten;Reis;Dominik;Klein;SG Kenn;opponent
2741;130;6;11;0;6;134;132;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Dominik;Klein;Carsten;Reis;SG Kenn;opponent
2742;130;8;11;0;3;263;;penalty_goal;;;PENALTY_GOAL;Elfmetertor;Janik;Lerch;;;FSG Ehrang-Pfalzel;own
2743;130;1;22;0;3;511;;goal;;;GOAL;Tor;Samuel;Bayerath;;;FSG Ehrang-Pfalzel;own
2744;130;3;39;0;6;;;yellow;39’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;SG Kenn;opponent
2745;130;3;39;0;3;;;yellow;Gelbe Karte 39’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2746;130;3;44;0;3;;;yellow;Gelbe Karte 44’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2747;130;7;46;0;6;140;514;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Albert Viorel;Niculae;Fabian;Faber;SG Kenn;opponent
2748;130;6;46;0;6;514;140;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Fabian;Faber;Albert Viorel;Niculae;SG Kenn;opponent
2749;130;7;46;0;3;263;176;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Janik;Lerch;Jason;Pütz;FSG Ehrang-Pfalzel;own
2750;130;6;46;0;3;176;263;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Jason;Pütz;Janik;Lerch;FSG Ehrang-Pfalzel;own
2751;130;1;51;0;6;398;;goal;;;GOAL;Tor;Alin Vasilica;Zait;;;SG Kenn;opponent
2752;130;7;65;0;3;167;170;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Rene;Jahn;Julien;Masselot;FSG Ehrang-Pfalzel;own
2753;130;6;65;0;3;170;167;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Julien;Masselot;Rene;Jahn;FSG Ehrang-Pfalzel;own
2754;130;3;74;0;3;;;yellow;Gelbe Karte 74’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2755;130;3;76;0;3;;;yellow;Gelbe Karte 76’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2756;130;3;76;0;3;;;yellow;Gelbe Karte 76’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2757;130;7;77;0;3;406;169;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;David;Reitz;Malte;Werdermann;FSG Ehrang-Pfalzel;own
2758;130;6;77;0;3;169;406;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Malte;Werdermann;David;Reitz;FSG Ehrang-Pfalzel;own
2759;130;3;80;0;3;;;yellow;Gelbe Karte 80’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2760;130;3;84;0;3;;;yellow;Gelb-Rote Karte 84’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2761;130;7;89;0;6;418;139;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Michael;Münch;Luca;Welter;SG Kenn;opponent
2762;130;6;89;0;6;139;418;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Luca;Welter;Michael;Münch;SG Kenn;opponent
2763;130;3;90;0;6;;;yellow;90 ’ +3 Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;SG Kenn;opponent
2764;130;7;90;0;6;399;133;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Lennox;Hoffmann;Lukas;Laux;SG Kenn;opponent
2765;130;6;90;0;6;133;399;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Lukas;Laux;Lennox;Hoffmann;SG Kenn;opponent
2766;130;7;90;0;3;511;536;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Samuel;Bayerath;Alexander;Krieger;FSG Ehrang-Pfalzel;own
2767;130;6;90;0;3;536;511;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Alexander;Krieger;Samuel;Bayerath;FSG Ehrang-Pfalzel;own
2768;130;1;90;0;6;137;;goal;;;GOAL;Tor;Ousman;Ceesay;;;SG Kenn;opponent
2769;130;3;90;0;3;;;yellow;Gelb-Rote Karte 90 ’ +7;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2874;136;7;0;0;3;172;264;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Nikolai;Smirnov;Finn;Konrad;FSG Ehrang-Pfalzel;own
2875;136;6;0;0;3;264;172;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Finn;Konrad;Nikolai;Smirnov;FSG Ehrang-Pfalzel;own
2876;136;7;0;0;3;168;536;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Andreas;Huwer;Alexander;Krieger;FSG Ehrang-Pfalzel;own
2877;136;6;0;0;3;536;168;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Alexander;Krieger;Andreas;Huwer;FSG Ehrang-Pfalzel;own
2878;136;7;0;0;3;406;169;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;David;Reitz;Malte;Werdermann;FSG Ehrang-Pfalzel;own
2879;136;6;0;0;3;169;406;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Malte;Werdermann;David;Reitz;FSG Ehrang-Pfalzel;own
2880;136;7;0;0;3;176;511;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Jason;Pütz;Samuel;Bayerath;FSG Ehrang-Pfalzel;own
2881;136;6;0;0;3;511;176;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Samuel;Bayerath;Jason;Pütz;FSG Ehrang-Pfalzel;own
2882;136;7;0;0;3;170;265;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Julien;Masselot;Thorsten;Lauterbach;FSG Ehrang-Pfalzel;own
2883;136;6;0;0;3;265;170;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Thorsten;Lauterbach;Julien;Masselot;FSG Ehrang-Pfalzel;own
2884;136;7;0;0;9;93;277;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Matthias;Nadler;David;Reuter;SG Weintal Oberemmel;opponent
2885;136;6;0;0;9;277;93;substitution_in;;;SUBSTITUTION_IN;Einwechslung;David;Reuter;Matthias;Nadler;SG Weintal Oberemmel;opponent
2886;136;7;0;0;9;91;278;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Maurice;Mertz;Jan;Romeis;SG Weintal Oberemmel;opponent
2887;136;6;0;0;9;278;91;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Jan;Romeis;Maurice;Mertz;SG Weintal Oberemmel;opponent
2888;136;7;0;0;9;100;104;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Matthias;Kugel;Eric;Henter;SG Weintal Oberemmel;opponent
2889;136;6;0;0;9;104;100;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Eric;Henter;Matthias;Kugel;SG Weintal Oberemmel;opponent
2890;136;1;23;0;3;170;;goal;;;GOAL;Tor;Julien;Masselot;;;FSG Ehrang-Pfalzel;own
2891;136;1;32;0;3;168;;goal;;;GOAL;Tor;Andreas;Huwer;;;FSG Ehrang-Pfalzel;own
2892;136;3;33;0;9;;;yellow;Gelbe Karte 33’;;YELLOW_CARD;Gelbe Karte;;;;;SG Weintal Oberemmel;opponent
2893;136;3;36;0;9;;;yellow;Gelbe Karte 36’;;YELLOW_CARD;Gelbe Karte;;;;;SG Weintal Oberemmel;opponent
2894;136;1;49;0;3;433;;goal;;;GOAL;Tor;Mohamed;Khalife;;;FSG Ehrang-Pfalzel;own
2895;136;3;55;0;3;;;yellow;55’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2896;136;1;59;0;3;176;;goal;;;GOAL;Tor;Jason;Pütz;;;FSG Ehrang-Pfalzel;own
2897;136;3;61;0;9;;;yellow;Gelbe Karte 61’;;YELLOW_CARD;Gelbe Karte;;;;;SG Weintal Oberemmel;opponent
2898;136;1;66;0;9;94;;goal;;;GOAL;Tor;Louis;Berens;;;SG Weintal Oberemmel;opponent
2899;136;3;67;0;3;;;yellow;67’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
2900;136;1;76;0;3;176;;goal;;;GOAL;Tor;Jason;Pütz;;;FSG Ehrang-Pfalzel;own
2901;136;3;80;0;3;;;yellow;80’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
3110;146;7;28;0;3;172;264;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Nikolai;Smirnov;Finn;Konrad;FSG Ehrang-Pfalzel;own
3111;146;6;28;0;3;264;172;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Finn;Konrad;Nikolai;Smirnov;FSG Ehrang-Pfalzel;own
3112;146;3;42;0;3;;;yellow;Gelbe Karte 42’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
3113;146;7;46;0;3;167;263;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Rene;Jahn;Janik;Lerch;FSG Ehrang-Pfalzel;own
3114;146;6;46;0;3;263;167;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Janik;Lerch;Rene;Jahn;FSG Ehrang-Pfalzel;own
3115;146;7;55;0;3;176;161;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Jason;Pütz;Sascha;Kraus;FSG Ehrang-Pfalzel;own
3116;146;6;55;0;3;161;176;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Sascha;Kraus;Jason;Pütz;FSG Ehrang-Pfalzel;own
3117;146;7;58;0;2;59;71;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Josip;Komso;Henry;Jelen;DJK St. Matthias Trier;opponent
3118;146;6;58;0;2;71;59;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Henry;Jelen;Josip;Komso;DJK St. Matthias Trier;opponent
3119;146;1;60;0;3;433;;goal;;;GOAL;Tor;Mohamed;Khalife;;;FSG Ehrang-Pfalzel;own
3120;146;7;69;0;2;524;315;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Moritz;Jacob;Dreni;Mehani;DJK St. Matthias Trier;opponent
3121;146;6;69;0;2;315;524;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Dreni;Mehani;Moritz;Jacob;DJK St. Matthias Trier;opponent
3122;146;3;70;0;2;;;yellow;70’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;DJK St. Matthias Trier;opponent
3123;146;3;71;0;3;;;yellow;Gelbe Karte 71’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
3124;146;3;72;0;2;;;yellow;72’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;DJK St. Matthias Trier;opponent
3125;146;3;72;0;2;;;yellow;72’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;DJK St. Matthias Trier;opponent
3126;146;1;79;0;2;71;;goal;;;GOAL;Tor;Henry;Jelen;;;DJK St. Matthias Trier;opponent
